,Shot rate,008.Filling  time [s],009. Plasticizing  time [s],000.Total  cycle time  [s],012.Min.melt  cushion [in],015.Peak  value Inj.  Pressure  [psi],016. Change- over Inj.  Pressure  [psi],003. Clamping  force [kN],018. Change- over Melt  pressure  [bar],051.Shot  vol. before  injection [in],092.Peak  value  Holding  pressure  [psi],100.Melt  temperature  [F],111.Cooling  time [s],machine_id,order,datetime,filepath,group_id
347,148,5.5,20.54,96.62,0.83,2711.0,2702.0,10995.0,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
348,149,5.48,20.68,96.5,0.82,2709.0,2705.0,11023.5,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
349,150,5.46,21.02,96.44,0.83,2685.0,2685.0,11025.2,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
350,151,5.45,21.37,96.53,0.83,2664.0,2661.0,11027.6,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
351,152,5.43,21.34,96.35,0.83,2612.0,2612.0,11020.1,0.0,12.8,904.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
352,153,5.42,21.55,96.36,0.82,2587.0,2586.0,11029.9,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
353,154,5.43,21.65,96.34,0.82,2625.0,2628.0,11027.5,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
354,155,5.42,21.83,96.28,0.82,2605.0,2605.0,11027.0,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
355,156,5.41,22.01,96.37,0.82,2558.0,2558.0,11024.7,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
356,157,5.42,22.05,96.33,0.82,2589.0,2589.0,11020.0,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
357,158,5.41,22.06,96.4,0.82,2567.0,2563.0,11033.4,0.0,12.79,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
358,159,5.42,22.08,96.37,0.82,2583.0,2583.0,11006.1,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
359,160,5.42,22.2,96.57,0.82,2590.0,2590.0,11025.9,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
360,161,5.42,22.2,96.34,0.81,2579.0,2577.0,11016.5,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
361,162,5.41,22.09,96.33,0.82,2560.0,2558.0,11009.0,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
362,163,5.41,22.44,96.28,0.82,2583.0,2580.0,11022.4,0.0,12.79,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
363,164,5.41,22.38,96.39,0.82,2554.0,2551.0,11040.4,0.0,12.79,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
364,165,5.42,22.18,96.31,0.82,2566.0,2563.0,11022.4,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
365,166,5.41,22.22,96.36,0.82,2572.0,2569.0,11051.5,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
366,167,5.41,22.32,96.38,0.82,2572.0,2567.0,11027.0,0.0,12.79,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
367,168,5.41,22.46,96.35,0.81,2548.0,2551.0,11045.1,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
368,169,5.42,22.17,96.36,0.82,2577.0,2576.0,11043.2,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
369,170,5.41,22.25,96.37,0.82,2567.0,2566.0,11021.8,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
370,171,5.41,22.25,96.26,0.82,2570.0,2566.0,11022.9,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
371,172,5.41,22.35,96.36,0.82,2583.0,2580.0,11016.0,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
372,173,5.42,22.35,96.42,0.81,2564.0,2564.0,11007.8,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
373,174,5.42,22.49,96.25,0.82,2567.0,2566.0,11024.1,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
374,175,5.41,22.62,96.33,0.82,2554.0,2554.0,11017.7,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
375,176,5.41,22.7,96.38,0.81,2535.0,2534.0,11008.4,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
376,177,5.42,22.39,96.43,0.82,2574.0,2572.0,11038.1,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
377,178,5.41,22.44,96.66,0.82,2564.0,2563.0,11023.5,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
378,179,5.41,22.61,96.49,0.82,2580.0,2582.0,11025.3,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
379,180,5.41,22.27,96.42,0.82,2563.0,2561.0,11044.5,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
380,181,5.41,22.49,96.53,0.82,2563.0,2566.0,11018.9,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
381,182,5.41,22.6,96.4,0.82,2570.0,2572.0,11024.7,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
382,183,5.41,22.43,96.34,0.82,2567.0,2564.0,11044.4,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
383,184,5.42,22.66,96.34,0.82,2599.0,2598.0,11016.6,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
384,185,5.41,22.57,96.3,0.82,2557.0,2556.0,11023.5,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
385,186,5.41,22.8,96.35,0.82,2561.0,2560.0,11020.6,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
386,187,5.42,22.82,96.3,0.82,2567.0,2569.0,11008.4,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
387,188,5.42,22.8,96.45,0.81,2569.0,2572.0,11027.6,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
388,189,5.42,22.66,96.3,0.82,2577.0,2576.0,11028.1,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
389,190,5.42,22.6,96.39,0.83,2582.0,2582.0,11032.8,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
390,191,5.41,22.63,96.25,0.82,2541.0,2544.0,11027.0,0.0,12.8,904.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
391,192,5.41,22.65,96.4,0.82,2566.0,2569.0,11032.2,0.0,12.8,904.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
392,193,5.41,22.55,96.33,0.82,2560.0,2558.0,11045.0,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
393,194,5.41,22.56,96.48,0.82,2582.0,2582.0,11016.0,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
394,195,5.41,22.57,96.52,0.82,2587.0,2587.0,11035.8,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
395,196,5.42,22.51,96.31,0.81,2593.0,2592.0,11014.2,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
396,197,5.41,22.5,96.38,0.82,2577.0,2574.0,11019.5,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
397,198,5.41,22.58,96.33,0.82,2569.0,2569.0,11023.6,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
398,199,5.41,22.54,96.32,0.81,2567.0,2569.0,11014.8,0.0,12.8,904.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
399,200,5.42,22.63,96.41,0.82,2566.0,2564.0,11031.7,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
